Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar	Std
60.14946389198303	17	99.24752475247524	21.516011049841744	164.0	64.0	99.24752475247524	21.516011049841744	-103.77788	-796.6222	10024	180813	[0.19312629]
63.15502309799194	18	95.0	25.13360525685774	167.0	49.0	95.0	25.13360525685774	-94.79718	-153.96156	10070	190883	[0.19265945]
66.16269993782043	19	93.55140186915888	23.446990777910834	180.0	48.0	93.55140186915888	23.446990777910834	-95.98214	-425.99796	10010	200893	[0.19215077]
69.23369193077087	20	92.44954128440367	24.248138579285257	186.0	48.0	92.44954128440367	24.248138579285257	-51.568787	-274.466	10077	210970	[0.19164146]
72.22869801521301	21	88.60176991150442	27.303129524345106	237.0	40.0	88.60176991150442	27.303129524345106	-34.868195	-721.7082	10012	220982	[0.1911461]
75.25247192382812	22	84.57142857142857	23.419653970048977	155.0	40.0	84.57142857142857	23.419653970048977	-164.63434	-1225.0852	10064	231046	[0.19056396]
78.26574993133545	23	79.67460317460318	21.614159587728587	186.0	39.0	79.67460317460318	21.614159587728587	-62.907288	-972.812	10039	241085	[0.18997994]
81.2808620929718	24	64.56774193548387	20.024507357264614	135.0	34.0	64.56774193548387	20.024507357264614	-64.03128	-359.51984	10008	251093	[0.18939306]
84.30947494506836	25	62.8	17.906981878585793	113.0	23.0	62.8	17.906981878585793	-56.889397	-150.94293	10048	261141	[0.18880925]
87.33393502235413	26	65.96710526315789	21.683554817308796	153.0	34.0	65.96710526315789	21.683554817308796	-72.82086	-111.983215	10027	271168	[0.18821491]
90.35038876533508	27	69.78472222222223	20.07111080164046	133.0	36.0	69.78472222222223	20.07111080164046	-55.054752	-251.33827	10049	281217	[0.18762559]
93.39160203933716	28	74.63703703703703	20.62239250674693	140.0	39.0	74.63703703703703	20.62239250674693	-113.853264	-447.38443	10076	291293	[0.18699479]
96.40684604644775	29	86.5603448275862	23.200880182881086	168.0	50.0	86.5603448275862	23.200880182881086	-116.73736	-379.89038	10041	301334	[0.18632603]
99.39010405540466	30	102.64285714285714	24.664793549031106	176.0	59.0	102.64285714285714	24.664793549031106	-72.7631	-142.80794	10059	311393	[0.18565634]
102.49310398101807	31	109.55434782608695	26.91183840457206	221.0	67.0	109.55434782608695	26.91183840457206	-31.082142	-420.16193	10079	321472	[0.18502025]
105.48313403129578	32	124.39506172839506	36.177436188786515	272.0	67.0	124.39506172839506	36.177436188786515	-51.124123	-154.23947	10076	331548	[0.18439712]
108.46649885177612	33	128.57692307692307	34.20770614588639	227.0	82.0	128.57692307692307	34.20770614588639	37.39808	-371.31653	10029	341577	[0.18386777]
111.50457096099854	34	144.18571428571428	43.11058632240142	303.0	86.0	144.18571428571428	43.11058632240142	36.60955	-295.96216	10093	351670	[0.1834227]
114.4739511013031	35	177.17543859649123	44.46568667494408	297.0	100.0	177.17543859649123	44.46568667494408	-109.96864	-656.966	10099	361769	[0.18292181]
117.46523308753967	36	191.0188679245283	53.636966471858855	346.0	115.0	191.0188679245283	53.636966471858855	11.604319	-716.39465	10124	371893	[0.18247803]
120.45959687232971	37	206.08163265306123	48.69179905583308	341.0	139.0	206.08163265306123	48.69179905583308	2.7312555	-272.09662	10098	381991	[0.18207756]
123.45658993721008	38	236.74418604651163	52.3632629178821	421.0	152.0	236.74418604651163	52.3632629178821	-55.420307	-171.6217	10180	392171	[0.18166196]
126.42915487289429	39	279.0833333333333	58.45006178116685	411.0	177.0	279.0833333333333	58.45006178116685	90.60266	122.25574	10047	402218	[0.18137597]
129.43390822410583	40	231.1590909090909	35.48299412254872	321.0	161.0	231.1590909090909	35.48299412254872	120.31149	114.90214	10171	412389	[0.18123576]
132.51066303253174	41	255.75	64.51036738385544	453.0	177.0	255.75	64.51036738385544	-63.298035	-126.408165	10230	422619	[0.18104836]
135.5210521221161	42	298.11764705882354	104.86819870840739	712.0	190.0	298.11764705882354	104.86819870840739	-127.355286	-207.94385	10136	432755	[0.1807611]
138.50009202957153	43	279.72222222222223	83.24882752297847	551.0	182.0	279.72222222222223	83.24882752297847	4.974271	-53.794132	10070	442825	[0.18050493]
141.48833918571472	44	226.11111111111111	43.040147780736696	353.0	160.0	226.11111111111111	43.040147780736696	-38.68403	-262.2895	10175	453000	[0.18023552]
144.50743198394775	45	275.94594594594594	71.16594461365517	495.0	186.0	275.94594594594594	71.16594461365517	38.967392	38.41906	10210	463210	[0.18002908]
147.46158599853516	46	287.37142857142857	71.7193282234038	504.0	201.0	287.37142857142857	71.7193282234038	-93.61813	-121.28791	10058	473268	[0.17975314]
150.43085193634033	47	272.18918918918916	43.78561891382729	360.0	189.0	272.18918918918916	43.78561891382729	-57.126953	-172.47691	10071	483339	[0.17944822]
153.3907060623169	48	296.44117647058823	53.230459643986116	447.0	197.0	296.44117647058823	53.230459643986116	17.921967	-23.275251	10079	493418	[0.17918915]
156.35529589653015	49	323.5483870967742	78.59649450841587	546.0	226.0	323.5483870967742	78.59649450841587	-18.458422	-56.794006	10030	503448	[0.17893592]
159.31833791732788	50	305.8787878787879	63.66377476016153	464.0	208.0	305.8787878787879	63.66377476016153	-19.189102	-54.888447	10094	513542	[0.17868714]
162.28471422195435	51	325.06451612903226	76.24829368111786	651.0	240.0	325.06451612903226	76.24829368111786	-147.1172	-496.30753	10077	523619	[0.17832361]
165.32196402549744	52	372.9259259259259	78.16171551527518	558.0	253.0	372.9259259259259	78.16171551527518	28.635298	-210.70595	10069	533688	[0.17802246]
168.37114596366882	53	356.9655172413793	79.59010628109445	612.0	249.0	356.9655172413793	79.59010628109445	-41.529892	-535.5	10352	544040	[0.17770888]
171.40562796592712	54	468.22727272727275	76.64020533884396	605.0	340.0	468.22727272727275	76.64020533884396	123.47303	-191.34665	10301	554341	[0.17755024]
174.3348309993744	55	476.3333333333333	105.80815223490617	703.0	331.0	476.3333333333333	105.80815223490617	96.184425	-327.05203	10003	564344	[0.1775017]
177.3599829673767	56	466.8636363636364	56.97311603215347	615.0	379.0	466.8636363636364	56.97311603215347	-18.113745	-15.311396	10271	574615	[0.17743981]
180.39716601371765	57	432.25	37.61787031008888	537.0	370.0	432.25	37.61787031008888	-99.48245	-292.8907	10374	584989	[0.17728657]
183.3542628288269	58	502.65	44.959175926611465	617.0	448.0	502.65	44.959175926611465	-38.84222	-220.69997	10053	595042	[0.17710942]
186.39669108390808	59	608.7647058823529	58.83529294141171	742.0	487.0	608.7647058823529	58.83529294141171	-97.291466	-124.09279	10349	605391	[0.17685463]
189.46050810813904	60	743.7142857142857	92.26625181771392	917.0	595.0	743.7142857142857	92.26625181771392	45.450146	-325.2366	10412	615803	[0.17666917]
192.67165613174438	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	70.07414	39.55577	11000	626803	[0.17657141]
195.9677369594574	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	42.87746	13.338175	11000	637803	[0.17652573]
199.17583799362183	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-40.44286	-306.34036	11000	648803	[0.17644376]
202.41367888450623	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-122.73595	-198.6257	11000	659803	[0.1762484]
205.6198959350586	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-96.65205	-89.51112	11000	670803	[0.17597713]
208.84034490585327	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2.826324	-1.6145935	11000	681803	[0.17573428]
212.06276297569275	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-30.718346	-31.773346	11000	692803	[0.17548375]
215.30697512626648	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-102.45745	-114.516365	11000	703803	[0.17515685]
218.54287600517273	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	91.47925	80.49362	11000	714803	[0.17495453]
221.76091313362122	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	108.2753	109.74609	11000	725803	[0.1748808]
224.9915270805359	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-25.074692	-61.269875	11000	736803	[0.17478897]
228.27444791793823	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-15.297392	-24.390701	11000	747803	[0.17469043]
231.49170184135437	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	111.73791	113.37517	11000	758803	[0.17471394]
234.7101788520813	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	204.42462	191.10828	11000	769803	[0.17493308]
238.50498294830322	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	92.904816	54.30903	11000	780803	[0.17522085]
241.87745594978333	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	68.468895	62.825836	11000	791803	[0.1755479]
245.61568999290466	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	52.499775	55.031303	11000	802803	[0.1758957]
249.0717568397522	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-96.63249	-95.5436	11000	813803	[0.17611386]
252.98366808891296	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	13.89353	-6.9213314	11000	824803	[0.17632546]
256.1428849697113	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	88.0711	88.60535	11000	835803	[0.1766036]
259.2482600212097	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	26.513367	-25.088173	11000	846803	[0.17688228]
262.37054896354675	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	20.770218	16.353102	11000	857803	[0.17715591]
265.4715402126312	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	14.198776	10.079956	11000	868803	[0.17741847]
268.5772488117218	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	106.41586	91.128044	11000	879803	[0.17776234]
271.76865911483765	85	990.4545454545455	30.185377665243617	1000.0	895.0	990.4545454545455	30.185377665243617	111.99734	3.9537268	10895	890698	[0.17818464]
274.9280421733856	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	79.658875	55.26613	11000	901698	[0.17864697]
277.8929009437561	87	952.6363636363636	112.65576911126027	1000.0	620.0	952.6363636363636	112.65576911126027	-41.677532	-106.575966	10479	912177	[0.17902333]
281.49468898773193	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-3.2038288	-20.302277	11000	923177	[0.17936143]
284.7574088573456	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-54.95839	-57.353203	11000	934177	[0.17961036]
288.0014340877533	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	21.429214	21.132547	11000	945177	[0.17985828]
291.5336470603943	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-20.081053	-17.588284	11000	956177	[0.1800618]
295.0404100418091	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-83.80934	-97.01322	11000	967177	[0.18015707]
298.6296880245209	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-13.391186	-18.01614	11000	978177	[0.18022916]
302.10530495643616	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-106.163185	-109.59596	11000	989177	[0.18018192]
305.3722960948944	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-132.64401	-166.03674	11000	1000177	[0.18000105]
308.61953711509705	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	-25.96305	-28.033665	11000	1011177	[0.17981036]
311.8707528114319	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	72.2321	6.3964796	11000	1022177	[0.17971452]
315.1018841266632	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	12.218649	-14.717815	11000	1033177	[0.17964073]
318.31435990333557	99	984.7272727272727	48.29660426438979	1000.0	832.0	984.7272727272727	48.29660426438979	-13.05876	-41.644398	10832	1044009	[0.17956015]
