Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar
0.5714120864868164	0	41.12	22.32186372147272	99.0	12.0	41.12	22.32186372147272	27.713095	27.612337	1028	1028
0.7972660064697266	1	40.12	26.742206341287545	129.0	11.0	40.12	26.742206341287545	27.056433	27.00993	1003	2031
1.0137360095977783	2	32.483870967741936	20.181228850563947	102.0	12.0	32.483870967741936	20.181228850563947	21.760838	21.780931	1007	3038
1.2436261177062988	3	39.333333333333336	31.841040370123768	139.0	11.0	39.333333333333336	31.841040370123768	26.371647	26.37161	1062	4100
1.5102767944335938	4	34.96551724137931	16.75273062378641	79.0	11.0	34.96551724137931	16.75273062378641	23.13777	23.13102	1014	5114
1.749535083770752	5	44.130434782608695	31.24142226321259	138.0	10.0	44.130434782608695	31.24142226321259	29.348206	29.341066	1015	6129
1.991715908050537	6	39.25	27.34126264196924	127.0	15.0	39.25	27.34126264196924	26.154661	26.14946	1099	7228
2.261551856994629	7	32.59375	19.749777490835182	98.0	11.0	32.59375	19.749777490835182	21.580654	21.575684	1043	8271
2.473862886428833	8	35.827586206896555	27.411385710820895	114.0	12.0	35.827586206896555	27.411385710820895	23.787527	23.785347	1039	9310
2.6669697761535645	9	34.86206896551724	18.01479112195469	70.0	9.0	34.86206896551724	18.01479112195469	23.056622	23.042286	1011	10321
2.891390085220337	10	41.24	21.79041991334724	89.0	10.0	41.24	21.79041991334724	27.247797	27.25117	1031	11352
3.099768877029419	11	41.6	30.616335509005648	130.0	12.0	41.6	30.616335509005648	27.303772	27.29513	1040	12392
3.2990548610687256	12	36.25	22.629981693067528	104.0	12.0	36.25	22.629981693067528	24.058208	24.016233	1015	13407
3.4989230632781982	13	33.86666666666667	22.100879821601875	87.0	11.0	33.86666666666667	22.100879821601875	22.524801	22.53552	1016	14423
3.6983819007873535	14	37.333333333333336	18.83849486792639	107.0	10.0	37.333333333333336	18.83849486792639	24.430798	24.426743	1008	15431
3.9247488975524902	15	34.0	21.970150204311302	126.0	11.0	34.0	21.970150204311302	22.648102	22.636288	1088	16519
4.128200054168701	16	39.11538461538461	21.458953525056447	95.0	14.0	39.11538461538461	21.458953525056447	25.684723	25.684036	1017	17536
4.33861780166626	17	39.7037037037037	27.182258395279895	140.0	12.0	39.7037037037037	27.182258395279895	26.371248	26.354015	1072	18608
4.536895036697388	18	34.58620689655172	15.180562075322214	79.0	15.0	34.58620689655172	15.180562075322214	22.967743	22.96247	1003	19611
4.736769914627075	19	30.529411764705884	14.050822237019874	72.0	13.0	30.529411764705884	14.050822237019874	20.19837	20.193161	1038	20649
4.9656288623809814	20	38.80769230769231	23.74871531872705	119.0	11.0	38.80769230769231	23.74871531872705	25.879723	25.872377	1009	21658
5.167789936065674	21	40.28	22.365187233734485	90.0	12.0	40.28	22.365187233734485	26.390696	26.391731	1007	22665
5.37307596206665	22	37.18518518518518	24.82686274692385	115.0	10.0	37.18518518518518	24.82686274692385	24.656425	24.656202	1004	23669
5.585043907165527	23	29.5	16.524936593275168	85.0	9.0	29.5	16.524936593275168	19.509106	19.501913	1003	24672
5.7813026905059814	24	41.08	19.52827693371845	84.0	14.0	41.08	19.52827693371845	27.007235	26.997402	1027	25699
5.99665904045105	25	31.060606060606062	17.066606404852287	106.0	14.0	31.060606060606062	17.066606404852287	20.953966	20.939444	1025	26724
6.207746744155884	26	37.285714285714285	19.27962866947009	81.0	14.0	37.285714285714285	19.27962866947009	24.81847	24.813278	1044	27768
6.415210008621216	27	29.34285714285714	16.01239315948361	87.0	12.0	29.34285714285714	16.01239315948361	19.60428	19.586828	1027	28795
6.614238023757935	28	34.55172413793103	13.845418031811977	65.0	11.0	34.55172413793103	13.845418031811977	22.9086	22.914936	1002	29797
6.822629928588867	29	34.766666666666666	19.321289351961532	102.0	10.0	34.766666666666666	19.321289351961532	23.123648	23.123905	1043	30840
7.037232875823975	30	31.12121212121212	17.69567243065904	78.0	11.0	31.12121212121212	17.69567243065904	20.833822	20.83015	1027	31867
7.242422819137573	31	38.61538461538461	25.25116436474065	125.0	13.0	38.61538461538461	25.25116436474065	25.779804	25.77455	1004	32871
7.446706056594849	32	36.142857142857146	30.113730003004903	161.0	15.0	36.142857142857146	30.113730003004903	24.459555	24.437342	1012	33883
7.648545026779175	33	31.363636363636363	13.951904794074538	60.0	10.0	31.363636363636363	13.951904794074538	20.97112	20.97478	1035	34918
7.847211837768555	34	30.727272727272727	22.438161118508916	102.0	11.0	30.727272727272727	22.438161118508916	20.762428	20.755333	1014	35932
8.058586835861206	35	35.3448275862069	28.49231700684501	124.0	12.0	35.3448275862069	28.49231700684501	23.67654	23.670553	1025	36957
8.26298189163208	36	31.5	22.315913604421397	109.0	14.0	31.5	22.315913604421397	21.014736	21.010536	1008	37965
8.479243755340576	37	33.935483870967744	27.086403545394013	129.0	11.0	33.935483870967744	27.086403545394013	22.83267	22.826202	1052	39017
8.683334827423096	38	34.63333333333333	16.290044676290965	77.0	14.0	34.63333333333333	16.290044676290965	23.30953	23.284925	1039	40056
8.905170917510986	39	37.57142857142857	17.546730610060692	76.0	13.0	37.57142857142857	17.546730610060692	25.38335	25.395231	1052	41108
9.111011743545532	40	32.38709677419355	18.704281758127173	101.0	13.0	32.38709677419355	18.704281758127173	21.74995	21.755281	1004	42112
9.321589946746826	41	29.38888888888889	15.95353979838849	81.0	11.0	29.38888888888889	15.95353979838849	19.896324	19.890663	1058	43170
