Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar	Std
8.047803163528442	0	18.596654275092938	6.949830034253328	54.0	8.0	18.596654275092938	6.949830034253328	-160.91649	-2395.7505	10005	10005	[0.19900249]
11.399824142456055	1	22.477578475336323	8.158089850611953	77.0	10.0	22.477578475336323	8.158089850611953	54.079487	-1662.7675	10025	20030	[0.19860692]
14.501413106918335	2	35.23859649122807	11.731166382624952	99.0	16.0	35.23859649122807	11.731166382624952	-109.95315	-1031.7899	10043	30073	[0.19800642]
17.59837317466736	3	38.786821705426355	11.841209606167913	87.0	21.0	38.786821705426355	11.841209606167913	-157.84933	-884.7586	10007	40080	[0.19726656]
20.676432847976685	4	42.32067510548523	12.090312175017662	95.0	25.0	42.32067510548523	12.090312175017662	-43.312527	-1349.2269	10030	50110	[0.19656269]
23.745634078979492	5	61.60122699386503	17.86333252227127	123.0	28.0	61.60122699386503	17.86333252227127	-97.05152	-1836.8633	10041	60151	[0.19581726]
26.74739718437195	6	90.58558558558559	28.261478085478977	171.0	56.0	90.58558558558559	28.261478085478977	-145.13301	-1341.1141	10055	70206	[0.19501331]
29.78820514678955	7	101.71717171717172	36.3078977979429	201.0	56.0	101.71717171717172	36.3078977979429	-48.52858	-1944.4899	10070	80276	[0.1942418]
32.74948811531067	8	135.32432432432432	32.84571143511125	280.0	77.0	135.32432432432432	32.84571143511125	73.31342	-1674.6699	10014	90290	[0.1936839]
35.73778295516968	9	143.64285714285714	37.67000918285971	324.0	92.0	143.64285714285714	37.67000918285971	10.394909	-1506.2515	10055	100345	[0.1932026]
38.71735095977783	10	148.51470588235293	36.056121552159254	281.0	83.0	148.51470588235293	36.056121552159254	51.6577	-1051.4623	10099	110444	[0.19285068]
41.76792907714844	11	152.86363636363637	32.653315003476344	260.0	96.0	152.86363636363637	32.653315003476344	6.473459	-1150.822	10089	120533	[0.19254398]
44.81629395484924	12	153.5	31.182381389029754	230.0	94.0	153.5	31.182381389029754	-113.02088	-942.551	10131	130664	[0.19213219]
47.83245587348938	13	158.25	32.81386901905961	265.0	103.0	158.25	32.81386901905961	47.44211	-586.4624	10128	140792	[0.19182715]
50.784048080444336	14	156.4375	33.36019100290045	240.0	89.0	156.4375	33.36019100290045	77.24552	-254.36902	10012	150804	[0.1916583]
53.75476288795471	15	167.85	41.825759606571005	284.0	104.0	167.85	41.825759606571005	-157.60205	-404.32666	10071	160875	[0.19132985]
56.734113931655884	16	170.96610169491527	35.4295510583051	267.0	100.0	170.96610169491527	35.4295510583051	-40.5493	-357.804	10087	170962	[0.19098541]
59.70996880531311	17	177.12280701754386	38.23017554164791	275.0	97.0	177.12280701754386	38.23017554164791	-109.91866	-340.6602	10096	181058	[0.19055712]
62.69708204269409	18	180.21428571428572	46.17772897253853	319.0	122.0	180.21428571428572	46.17772897253853	-114.522385	-247.91052	10092	191150	[0.19005425]
65.68767786026001	19	207.3265306122449	40.1621142194431	336.0	134.0	207.3265306122449	40.1621142194431	50.776512	-53.800323	10159	201309	[0.18965852]
68.6453309059143	20	218.2391304347826	44.16086442847268	341.0	134.0	218.2391304347826	44.16086442847268	45.06675	-29.227024	10039	211348	[0.18935211]
71.99231195449829	21	222.44444444444446	50.53999760610097	354.0	119.0	222.44444444444446	50.53999760610097	-1.4218583	-182.48589	10010	221358	[0.189072]
75.38535284996033	22	236.2093023255814	37.0590717259306	344.0	170.0	236.2093023255814	37.0590717259306	-36.041813	-279.54526	10157	231515	[0.18877679]
78.93048095703125	23	225.7111111111111	34.216060051269764	338.0	166.0	225.7111111111111	34.216060051269764	-25.447092	-72.146416	10157	241672	[0.18847932]
82.12843799591064	24	248.26829268292684	41.58683210346926	345.0	145.0	248.26829268292684	41.58683210346926	-115.69794	-192.186	10179	251851	[0.18808722]
85.0486741065979	25	285.1388888888889	50.69470319568668	399.0	199.0	285.1388888888889	50.69470319568668	4.440058	-174.9374	10265	262116	[0.18773583]
87.94130516052246	26	262.35897435897436	55.520145190957344	413.0	187.0	262.35897435897436	55.520145190957344	-96.8788	-404.2593	10232	272348	[0.18731433]
90.83401894569397	27	268.39473684210526	77.83266107614402	609.0	194.0	268.39473684210526	77.83266107614402	39.054905	-8.496499	10199	282547	[0.18697684]
93.72098207473755	28	241.16666666666666	35.915188898999176	323.0	180.0	241.16666666666666	35.915188898999176	17.045668	-180.76564	10129	292676	[0.18668962]
96.64357900619507	29	227.95555555555555	46.55842473258999	380.0	161.0	227.95555555555555	46.55842473258999	10.563694	-65.78718	10258	302934	[0.1864406]
99.52700901031494	30	220.30434782608697	57.32700614257055	400.0	159.0	220.30434782608697	57.32700614257055	-144.92078	-219.29741	10134	313068	[0.18606289]
102.4760000705719	31	231.11363636363637	45.52782161846	363.0	178.0	231.11363636363637	45.52782161846	9.817237	-257.80048	10169	323237	[0.18573059]
105.36559104919434	32	211.3125	47.5671263628219	351.0	141.0	211.3125	47.5671263628219	8.82463	-108.59166	10143	333380	[0.1854385]
108.2937400341034	33	217.7659574468085	40.234003172905105	299.0	150.0	217.7659574468085	40.234003172905105	-65.66151	-149.00803	10235	343615	[0.18510047]
111.15265417098999	34	234.8139534883721	63.06890134549729	511.0	155.0	234.8139534883721	63.06890134549729	-17.969183	-174.47726	10097	353712	[0.18477267]
114.04386615753174	35	221.04347826086956	44.28904885828174	320.0	147.0	221.04347826086956	44.28904885828174	-148.98062	-322.94202	10168	363880	[0.1843225]
116.91142082214355	36	189.9056603773585	41.371425810823894	306.0	97.0	189.9056603773585	41.371425810823894	-7.326083	-142.32626	10065	373945	[0.18390541]
119.93998193740845	37	178.80701754385964	42.01855838792773	293.0	83.0	178.80701754385964	42.01855838792773	11.275337	-504.0771	10192	384137	[0.18353933]
122.83605980873108	38	137.5810810810811	42.02927125319337	238.0	71.0	137.5810810810811	42.02927125319337	-92.46119	-453.69476	10181	394318	[0.18310839]
125.6865861415863	39	183.87272727272727	57.4519734752284	469.0	99.0	183.87272727272727	57.4519734752284	43.966484	-268.37958	10113	404431	[0.18276808]
128.55082178115845	40	247.3658536585366	46.61610529690093	351.0	177.0	247.3658536585366	46.61610529690093	-125.51257	-465.38904	10142	414573	[0.18232886]
131.40065503120422	41	227.88636363636363	46.47835073210816	355.0	165.0	227.88636363636363	46.47835073210816	-49.795116	-124.93774	10027	424600	[0.1818766]
134.23723793029785	42	217.7391304347826	44.43580361287638	343.0	153.0	217.7391304347826	44.43580361287638	-119.11984	-206.22166	10016	434616	[0.1813459]
137.09980583190918	43	209.41666666666666	36.0819861180371	295.0	153.0	209.41666666666666	36.0819861180371	-10.127831	-29.649565	10052	444668	[0.18085343]
139.94922590255737	44	227.95454545454547	53.958719299384335	399.0	156.0	227.95454545454547	53.958719299384335	18.239922	-0.18453026	10030	454698	[0.18042716]
142.79865193367004	45	224.26666666666668	54.919496639272936	442.0	161.0	224.26666666666668	54.919496639272936	102.505264	56.825737	10092	464790	[0.18015975]
145.65104508399963	46	217.7173913043478	56.24428977527533	499.0	151.0	217.7173913043478	56.24428977527533	38.243324	-57.716015	10015	474805	[0.17995985]
148.5309979915619	47	203.18	36.68497785197641	303.0	152.0	203.18	36.68497785197641	-43.98542	-716.95154	10159	484964	[0.17972992]
151.36816787719727	48	250.25	49.1557473750527	386.0	167.0	250.25	49.1557473750527	-124.021355	-721.70557	10010	494974	[0.17939028]
