Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar
42.88982915878296	41	24.856435643564357	14.436758061800688	79.0	8.0	24.856435643564357	14.436758061800688	16.761707	16.758942	5021	210739
43.741140842437744	42	25.195979899497488	13.259936405844227	82.0	8.0	25.195979899497488	13.259936405844227	16.98292	16.974087	5014	215753
44.625986099243164	43	25.025	13.788922184130273	84.0	9.0	25.025	13.788922184130273	16.866493	16.867804	5005	220758
46.20388102531433	44	23.729857819905213	12.072765538694798	84.0	9.0	23.729857819905213	12.072765538694798	15.974658	15.973776	5007	225765
47.36658501625061	45	25.035	13.465280353561154	82.0	9.0	25.035	13.465280353561154	16.850718	16.8495	5007	230772
48.70442199707031	46	24.42233009708738	12.191485426343446	69.0	8.0	24.42233009708738	12.191485426343446	16.519524	16.521318	5031	235803
49.91186785697937	47	24.856435643564357	14.00368350298588	125.0	9.0	24.856435643564357	14.00368350298588	16.759506	16.758736	5021	240824
51.62534809112549	48	26.486772486772487	15.701450229791137	97.0	9.0	26.486772486772487	15.701450229791137	17.831963	17.830204	5006	245830
53.211435079574585	49	24.980099502487562	14.482777625555578	78.0	9.0	24.980099502487562	14.482777625555578	16.699537	16.699663	5021	250851
54.61225175857544	50	24.806930693069308	13.38749791709956	98.0	9.0	24.806930693069308	13.38749791709956	16.703075	16.700657	5011	255862
55.949995040893555	51	26.617021276595743	14.261692763795923	92.0	9.0	26.617021276595743	14.261692763795923	17.941723	17.934849	5004	260866
57.02536916732788	52	25.651282051282053	14.756534785279538	78.0	9.0	25.651282051282053	14.756534785279538	17.212534	17.213161	5002	265868
58.01909804344177	53	28.65714285714286	16.874228629384355	96.0	8.0	28.65714285714286	16.874228629384355	19.273918	19.268866	5015	270883
58.95121097564697	54	25.6974358974359	13.302235925018968	93.0	8.0	25.6974358974359	13.302235925018968	17.235699	17.238708	5011	275894
60.09807109832764	55	28.168539325842698	16.088753804755246	93.0	9.0	28.168539325842698	16.088753804755246	18.938093	18.93436	5014	280908
61.630725145339966	56	27.844444444444445	15.7863591686769	91.0	9.0	27.844444444444445	15.7863591686769	18.741262	18.73536	5012	285920
63.02363109588623	57	26.643617021276597	14.052546210643232	86.0	9.0	26.643617021276597	14.052546210643232	17.920858	17.920097	5009	290929
64.89168500900269	58	28.704545454545453	15.29197583026433	91.0	9.0	28.704545454545453	15.29197583026433	19.312237	19.313774	5052	295981
66.10288691520691	59	28.965317919075144	17.17367792111619	88.0	8.0	28.965317919075144	17.17367792111619	19.526266	19.526064	5011	300992
67.045480966568	60	28.971264367816094	18.01226534889699	108.0	8.0	28.971264367816094	18.01226534889699	19.517195	19.514912	5041	306033
68.15356802940369	61	28.588571428571427	15.131873105252682	85.0	10.0	28.588571428571427	15.131873105252682	19.30449	19.302223	5003	311036
69.6567747592926	62	28.168539325842698	17.205784208398683	94.0	10.0	28.168539325842698	17.205784208398683	19.095451	19.09227	5014	316050
70.56929993629456	63	26.25	14.187362334133853	80.0	8.0	26.25	14.187362334133853	17.75617	17.74818	5040	321090
71.4267508983612	64	26.877005347593585	14.119461883028034	70.0	9.0	26.877005347593585	14.119461883028034	18.10937	18.112669	5026	326116
73.27592706680298	65	28.011173184357542	15.556704289286625	111.0	10.0	28.011173184357542	15.556704289286625	18.940376	18.94152	5014	331130
74.4491319656372	66	26.48148148148148	13.544593248629546	80.0	10.0	26.48148148148148	13.544593248629546	17.863247	17.858511	5005	336135
75.33858513832092	67	25.492385786802032	13.193452956182703	77.0	9.0	25.492385786802032	13.193452956182703	17.251385	17.25208	5022	341157
76.42745280265808	68	27.054054054054053	14.956777268761758	82.0	9.0	27.054054054054053	14.956777268761758	18.24116	18.238945	5005	346162
77.558748960495	69	26.47089947089947	13.187514125891267	73.0	9.0	26.47089947089947	13.187514125891267	17.808723	17.804981	5003	351165
79.33230304718018	70	26.62962962962963	15.845830335336323	106.0	9.0	26.62962962962963	15.845830335336323	17.981436	17.978228	5033	356198
80.33381199836731	71	26.64021164021164	12.915585595626695	75.0	9.0	26.64021164021164	12.915585595626695	17.95683	17.953	5035	361233
81.73102474212646	72	26.50793650793651	14.41546019270274	77.0	9.0	26.50793650793651	14.41546019270274	17.922163	17.924643	5010	366243
82.62349104881287	73	29.28654970760234	16.71938313174289	108.0	10.0	29.28654970760234	16.71938313174289	19.662704	19.661634	5008	371251
83.48217010498047	74	27.65193370165746	14.318606645229064	96.0	10.0	27.65193370165746	14.318606645229064	18.562796	18.563585	5005	376256
84.36980509757996	75	27.712707182320443	15.614319248668535	88.0	9.0	27.712707182320443	15.614319248668535	18.733074	18.734245	5016	381272
85.53143906593323	76	28.645714285714284	16.73696239477408	108.0	9.0	28.645714285714284	16.73696239477408	19.239506	19.239136	5013	386285
