Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar	Std
8.165497779846191	0	11.295711060948081	4.277945396969059	45.0	5.0	11.295711060948081	4.277945396969059	-294.2279	-11536.01	10008	10008	[0.19900249]
11.51692795753479	1	16.192556634304207	6.902474318391066	58.0	7.0	16.192556634304207	6.902474318391066	10.273966	-5516.7817	10007	20015	[0.19836307]
14.626600980758667	2	37.21189591078067	12.276995432581172	98.0	17.0	37.21189591078067	12.276995432581172	-58.09518	-600.1191	10010	30025	[0.19775711]
17.7358558177948	3	39.04280155642024	11.065164108259818	89.0	22.0	39.04280155642024	11.065164108259818	-58.10594	-225.51143	10034	40059	[0.19716206]
20.802002906799316	4	39.325490196078434	9.799556675391884	78.0	24.0	39.325490196078434	9.799556675391884	-32.870693	-482.75107	10028	50087	[0.19660594]
23.87084197998047	5	47.13145539906103	14.023842750382201	106.0	28.0	47.13145539906103	14.023842750382201	-82.71389	-405.46594	10039	60126	[0.19601107]
27.279661178588867	6	58.59649122807018	16.960421401641767	118.0	37.0	58.59649122807018	16.960421401641767	-111.60561	-278.40817	10020	70146	[0.1953582]
30.425389051437378	7	65.17532467532467	16.957599191782172	145.0	39.0	65.17532467532467	16.957599191782172	34.282887	-224.72536	10037	80183	[0.1948364]
33.79356074333191	8	60.34939759036145	15.15934141601221	131.0	34.0	60.34939759036145	15.15934141601221	116.91189	-98.33923	10018	90201	[0.19455507]
37.28096103668213	9	59.93413173652694	17.26029597256344	135.0	35.0	59.93413173652694	17.26029597256344	13.423665	-404.7833	10009	100210	[0.1943222]
40.50232291221619	10	66.35761589403974	19.019802984634644	170.0	38.0	66.35761589403974	19.019802984634644	-7.8631	-559.3352	10020	110230	[0.19410348]
43.38976693153381	11	80.81451612903226	21.271807381649495	163.0	48.0	80.81451612903226	21.271807381649495	2.8235602	-1108.6831	10021	120251	[0.19391073]
46.2591769695282	12	104.66666666666667	38.20003999416173	202.0	57.0	104.66666666666667	38.20003999416173	-43.971077	-1060.3234	10048	130299	[0.19368139]
49.34412384033203	13	124.48148148148148	53.188254321844525	276.0	60.0	124.48148148148148	53.188254321844525	12.526404	-564.1691	10083	140382	[0.19349085]
52.410600900650024	14	126.62025316455696	39.620127795328806	253.0	57.0	126.62025316455696	39.620127795328806	-84.32807	-527.2992	10003	150385	[0.19321594]
55.590548038482666	15	114.5	20.34922379578418	171.0	56.0	114.5	20.34922379578418	-20.963953	-193.04713	10076	160461	[0.19294079]
58.505695104599	16	109.95604395604396	25.757922962434826	228.0	65.0	109.95604395604396	25.757922962434826	-80.09523	-376.30832	10006	170467	[0.19259664]
61.868653774261475	17	105.62105263157895	25.208260528881535	196.0	60.0	105.62105263157895	25.208260528881535	-88.83595	-282.376	10034	180501	[0.19218361]
65.16039896011353	18	105.3157894736842	25.329933678677587	180.0	59.0	105.3157894736842	25.329933678677587	-25.630798	-330.54413	10005	190506	[0.19177812]
68.4276340007782	19	107.72043010752688	26.449125680773893	199.0	72.0	107.72043010752688	26.449125680773893	100.48354	-154.73239	10018	200524	[0.19154318]
71.50876188278198	20	114.64772727272727	24.4837793116211	184.0	72.0	114.64772727272727	24.4837793116211	-41.367756	-922.2357	10089	210613	[0.19128059]
74.73499393463135	21	140.31506849315068	30.730769334649242	253.0	82.0	140.31506849315068	30.730769334649242	55.156303	-555.7318	10243	220856	[0.19111106]
78.03798985481262	22	173.5	33.36436773689498	241.0	110.0	173.5	33.36436773689498	46.889385	-352.87903	10063	230919	[0.19101506]
81.36238503456116	23	312.3333333333333	81.12379864793505	592.0	200.0	312.3333333333333	81.12379864793505	-55.849785	-20.848904	10307	241226	[0.19086018]
84.44746494293213	24	403.12	114.1869764903161	663.0	259.0	403.12	114.1869764903161	-83.77913	-232.21463	10078	251304	[0.19062056]
87.82397794723511	25	421.9583333333333	93.62401720297106	609.0	291.0	421.9583333333333	93.62401720297106	-77.690056	-534.71387	10127	261431	[0.1903126]
91.35060787200928	26	410.24	122.14950839033287	710.0	247.0	410.24	122.14950839033287	8.27014	-206.72447	10256	271687	[0.19004257]
94.52225494384766	27	351.0689655172414	79.22988422370854	537.0	229.0	351.0689655172414	79.22988422370854	-105.52791	-248.06729	10181	281868	[0.18967804]
97.87321591377258	28	318.59375	84.93926483633761	566.0	222.0	318.59375	84.93926483633761	-28.173347	-236.37611	10195	292063	[0.18931328]
100.99156403541565	29	258.05128205128204	63.459637371162316	475.0	182.0	258.05128205128204	63.459637371162316	52.03688	-197.1774	10064	302127	[0.1890467]
103.95830392837524	30	256.53846153846155	80.42414682484937	493.0	157.0	256.53846153846155	80.42414682484937	-6.3768663	-62.93365	10005	312132	[0.18879637]
107.12082314491272	31	247.6829268292683	71.56659495452394	441.0	155.0	247.6829268292683	71.56659495452394	78.03736	21.956333	10155	322287	[0.18866698]
110.19955205917358	32	238.5	74.3493202966337	504.0	163.0	238.5	74.3493202966337	-17.044783	-25.75814	10017	332304	[0.18852831]
113.9496488571167	33	245.0731707317073	62.98098444881266	451.0	156.0	245.0731707317073	62.98098444881266	147.71732	125.97009	10048	342352	[0.18858302]
118.20246195793152	34	237.8372093023256	78.93622101140163	584.0	153.0	237.8372093023256	78.93622101140163	-87.335754	-102.63872	10227	352579	[0.18852924]
121.90775299072266	35	245.28571428571428	63.91858128911815	450.0	138.0	245.28571428571428	63.91858128911815	-121.989586	-180.43985	10302	362881	[0.188341]
125.5470609664917	36	235.90697674418604	48.80898409175535	365.0	154.0	235.90697674418604	48.80898409175535	-127.21564	-250.62828	10144	373025	[0.18803154]
128.7501540184021	37	244.76190476190476	56.8820038173467	378.0	148.0	244.76190476190476	56.8820038173467	-88.36066	-330.4544	10280	383305	[0.18765509]
132.23788690567017	38	224.3111111111111	62.66695823415229	393.0	119.0	224.3111111111111	62.66695823415229	-42.089157	-59.736866	10094	393399	[0.18726666]
135.7889859676361	39	233.52272727272728	52.16123980520909	354.0	140.0	233.52272727272728	52.16123980520909	-105.826454	-169.95284	10275	403674	[0.18680266]
139.67569208145142	40	252.825	70.96931995587953	426.0	107.0	252.825	70.96931995587953	3.0036223	-82.24006	10113	413787	[0.18638478]
143.66355800628662	41	308.57575757575756	85.66885870430869	586.0	139.0	308.57575757575756	85.66885870430869	-127.41309	-182.30843	10183	423970	[0.18587504]
147.21207785606384	42	335.3666666666667	68.67725646497212	539.0	225.0	335.3666666666667	68.67725646497212	-20.522205	-28.053198	10061	434031	[0.18539]
150.6806139945984	43	341.5806451612903	78.81410312372189	595.0	215.0	341.5806451612903	78.81410312372189	-41.757523	-54.28564	10589	444620	[0.18490446]
154.28396487236023	44	350.55172413793105	88.98104649282556	648.0	233.0	350.55172413793105	88.98104649282556	57.23658	16.166508	10166	454786	[0.18453054]
159.13913989067078	45	350.7586206896552	84.85633098621652	618.0	240.0	350.7586206896552	84.85633098621652	-119.33011	-122.14731	10172	464958	[0.18406694]
162.1727910041809	46	324.0	85.76675045651997	681.0	211.0	324.0	85.76675045651997	52.378143	32.4602	10044	475002	[0.18370634]
165.29404187202454	47	323.75	90.5500552180947	604.0	192.0	323.75	90.5500552180947	18.414742	-205.8334	10360	485362	[0.1833999]
168.3885109424591	48	377.81481481481484	81.40526738669335	582.0	233.0	377.81481481481484	81.40526738669335	25.20534	-221.81526	10201	495563	[0.18315046]
171.51141691207886	49	454.8181818181818	121.6577301521984	801.0	252.0	454.8181818181818	121.6577301521984	-29.273544	-203.21631	10006	505569	[0.18289115]
174.5871000289917	50	511.35	155.0961878964148	945.0	315.0	511.35	155.0961878964148	-27.228624	-389.78717	10227	515796	[0.18262498]
177.63547492027283	51	848.0833333333334	143.01891386184633	1000.0	605.0	848.0833333333334	143.01891386184633	41.284885	-46.331223	10177	525973	[0.18243156]
180.8257019519806	52	965.5454545454545	66.25071339082614	1000.0	793.0	965.5454545454545	66.25071339082614	-118.78814	-161.9671	10621	536594	[0.18212506]
184.1154420375824	53	905.75	186.19305617199225	1000.0	419.0	905.75	186.19305617199225	-54.741898	-58.844963	10869	547463	[0.18178609]
187.1153359413147	54	838.5833333333334	249.68895928512512	1000.0	295.0	838.5833333333334	249.68895928512512	-67.12355	-88.20821	10063	557526	[0.18140447]
190.33379316329956	55	800.6153846153846	177.48306028010262	1000.0	450.0	800.6153846153846	177.48306028010262	14.144489	-6.321102	10408	567934	[0.1810749]
193.48430013656616	56	752.4285714285714	276.984969753573	1000.0	258.0	752.4285714285714	276.984969753573	-81.58378	-104.966354	10534	578468	[0.18068586]
