Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	LossBeforeUpdate	LossAfterUpdate	TimestepsThisBatch	TimestepsSoFar
1.3938829898834229	0	33.44	18.240058479438417	112.0	10.0	33.44	18.240058479438417	22.40644	22.40001	5016	5016
2.2874670028686523	1	31.167701863354036	17.29008477031072	95.0	10.0	31.167701863354036	17.29008477031072	20.938744	20.937277	5018	10034
3.173785924911499	2	32.705882352941174	17.230419351218327	80.0	10.0	32.705882352941174	17.230419351218327	21.946974	21.940619	5004	15038
4.049322128295898	3	32.63636363636363	20.528351690783552	166.0	8.0	32.63636363636363	20.528351690783552	21.856075	21.854748	5026	20064
4.926739931106567	4	34.21621621621622	20.74932123296871	116.0	10.0	34.21621621621622	20.74932123296871	22.869518	22.865395	5064	25128
5.803293943405151	5	34.55862068965517	17.39436129882482	112.0	10.0	34.55862068965517	17.39436129882482	22.950619	22.950705	5011	30139
6.671070098876953	6	36.27536231884058	19.72777344655448	97.0	11.0	36.27536231884058	19.72777344655448	23.959784	23.957256	5006	35145
7.6380109786987305	7	35.225352112676056	17.247328581141947	109.0	11.0	35.225352112676056	17.247328581141947	23.183353	23.18251	5002	40147
9.148413896560669	8	36.56934306569343	18.754968439703564	124.0	11.0	36.56934306569343	18.754968439703564	24.040663	24.049292	5010	45157
10.102681159973145	9	38.06060606060606	20.169643247306077	113.0	12.0	38.06060606060606	20.169643247306077	24.975657	24.973492	5024	50181
11.034142971038818	10	37.70676691729323	20.163162254556383	115.0	9.0	37.70676691729323	20.163162254556383	24.60563	24.603153	5015	55196
11.980625867843628	11	37.11851851851852	18.7379795945746	103.0	10.0	37.11851851851852	18.7379795945746	24.252096	24.249973	5011	60207
12.903783082962036	12	37.05925925925926	17.704053924941288	105.0	9.0	37.05925925925926	17.704053924941288	24.179157	24.178509	5003	65210
13.817084074020386	13	37.32835820895522	19.350566392035706	115.0	12.0	37.32835820895522	19.350566392035706	24.48259	24.479273	5002	70212
14.739031076431274	14	39.661417322834644	23.301928030952716	162.0	11.0	39.661417322834644	23.301928030952716	25.776539	25.762114	5037	75249
15.686290979385376	15	36.99264705882353	18.913306988159786	89.0	10.0	36.99264705882353	18.913306988159786	24.286095	24.281525	5031	80280
16.610492944717407	16	35.274647887323944	17.526295883934743	134.0	11.0	35.274647887323944	17.526295883934743	23.137836	23.129055	5009	85289
17.549822092056274	17	37.47761194029851	20.037917943019945	119.0	11.0	37.47761194029851	20.037917943019945	24.690762	24.678974	5022	90311
18.469372034072876	18	37.036764705882355	18.30598105740439	99.0	10.0	37.036764705882355	18.30598105740439	24.411312	24.41799	5037	95348
19.394747972488403	19	38.18045112781955	22.12025730535543	125.0	10.0	38.18045112781955	22.12025730535543	25.046202	25.054577	5078	100426
20.333120107650757	20	34.108108108108105	18.594221397889132	112.0	11.0	34.108108108108105	18.594221397889132	22.53018	22.532564	5048	105474
21.258908987045288	21	33.4	21.103554203024665	114.0	11.0	33.4	21.103554203024665	22.231533	22.222624	5010	110484
22.1749529838562	22	33.858108108108105	18.273821970067402	107.0	10.0	33.858108108108105	18.273821970067402	22.406689	22.40878	5011	115495
23.092825889587402	23	37.0735294117647	19.17244973183456	98.0	10.0	37.0735294117647	19.17244973183456	24.472475	24.468937	5042	120537
24.026307106018066	24	34.294520547945204	19.234019450499172	145.0	11.0	34.294520547945204	19.234019450499172	22.75868	22.757547	5007	125544
24.964471101760864	25	36.0	20.876133493544437	104.0	11.0	36.0	20.876133493544437	23.832838	23.83186	5004	130548
25.899105072021484	26	32.928104575163395	20.76324825519146	129.0	9.0	32.928104575163395	20.76324825519146	21.93381	21.929625	5038	135586
26.83618998527527	27	35.04895104895105	21.56088425062693	151.0	9.0	35.04895104895105	21.56088425062693	23.30092	23.297573	5012	140598
27.783289194107056	28	35.43356643356643	18.452569870698202	97.0	11.0	35.43356643356643	18.452569870698202	23.393768	23.385117	5067	145665
28.86167812347412	29	36.81617647058823	20.57561456657826	100.0	10.0	36.81617647058823	20.57561456657826	24.348959	24.344006	5007	150672
29.796366214752197	30	36.52554744525548	19.506345698529046	112.0	10.0	36.52554744525548	19.506345698529046	24.225197	24.225925	5004	155676
30.716753005981445	31	38.18320610687023	23.697457436558885	131.0	10.0	38.18320610687023	23.697457436558885	25.300745	25.282417	5002	160678
31.640601873397827	32	37.791044776119406	21.00748787146233	121.0	11.0	37.791044776119406	21.00748787146233	25.019331	25.020302	5064	165742
32.561914920806885	33	37.94736842105263	22.99143867776196	124.0	10.0	37.94736842105263	22.99143867776196	25.175283	25.180124	5047	170789
33.51100397109985	34	40.699186991869915	24.965320649079906	125.0	11.0	40.699186991869915	24.965320649079906	26.850542	26.838724	5006	175795
34.42702102661133	35	40.71544715447155	21.767253814415614	106.0	12.0	40.71544715447155	21.767253814415614	26.99564	26.99227	5008	180803
35.36355519294739	36	38.45038167938932	22.712680569077417	113.0	12.0	38.45038167938932	22.712680569077417	25.53967	25.536827	5037	185840
36.31749415397644	37	39.40944881889764	23.807414424627535	138.0	11.0	39.40944881889764	23.807414424627535	26.228834	26.212862	5005	190845
37.23264694213867	38	40.45161290322581	24.739401392707762	140.0	11.0	40.45161290322581	24.739401392707762	26.850666	26.867382	5016	195861
38.14755415916443	39	41.421487603305785	27.80949123493118	173.0	10.0	41.421487603305785	27.80949123493118	27.434753	27.430798	5012	200873
39.0748291015625	40	38.00757575757576	24.67224431578113	145.0	9.0	38.00757575757576	24.67224431578113	25.274672	25.277306	5017	205890
40.008220911026	41	38.00757575757576	24.645208585935336	135.0	10.0	38.00757575757576	24.645208585935336	25.185904	25.175241	5017	210907
40.93940305709839	42	40.46774193548387	26.20743414717595	148.0	11.0	40.46774193548387	26.20743414717595	26.966578	26.967209	5018	215925
41.85684895515442	43	37.417910447761194	25.3801833930846	140.0	11.0	37.417910447761194	25.3801833930846	24.814423	24.813719	5014	220939
42.77937316894531	44	38.30534351145038	24.703707769356317	129.0	8.0	38.30534351145038	24.703707769356317	25.383648	25.386154	5018	225957
43.689805030822754	45	42.53389830508475	28.917381496252865	199.0	12.0	42.53389830508475	28.917381496252865	27.929672	27.912947	5019	230976
44.62285017967224	46	44.34782608695652	33.15577029673348	171.0	10.0	44.34782608695652	33.15577029673348	29.348673	29.346087	5100	236076
45.55623912811279	47	41.446280991735534	26.915831592228557	159.0	13.0	41.446280991735534	26.915831592228557	27.306526	27.308786	5015	241091
46.49378705024719	48	43.19827586206897	26.393318063605772	134.0	11.0	43.19827586206897	26.393318063605772	28.407894	28.410297	5011	246102
47.44341993331909	49	50.14	33.15238151324879	200.0	13.0	50.14	33.15238151324879	32.588997	32.566628	5014	251116
48.36249923706055	50	46.666666666666664	28.586774979065122	148.0	11.0	46.666666666666664	28.586774979065122	30.479105	30.487495	5040	256156
49.28300905227661	51	49.603960396039604	31.04646125716248	138.0	14.0	49.603960396039604	31.04646125716248	32.307526	32.302658	5010	261166
50.1919150352478	52	58.46511627906977	38.864911440341004	200.0	13.0	58.46511627906977	38.864911440341004	37.750835	37.743687	5028	266194
51.11381793022156	53	48.592233009708735	31.972815180206577	165.0	13.0	48.592233009708735	31.972815180206577	31.681696	31.687672	5005	271199
52.03601098060608	54	56.84090909090909	42.84270553262681	200.0	12.0	56.84090909090909	42.84270553262681	36.755238	36.75372	5002	276201
52.94882106781006	55	55.0	34.913393632602585	200.0	12.0	55.0	34.913393632602585	35.6899	35.685333	5005	281206
53.86220192909241	56	50.32	29.546532791513798	151.0	13.0	50.32	29.546532791513798	32.817497	32.793358	5032	286238
54.769449949264526	57	51.16326530612245	35.55469884200876	180.0	10.0	51.16326530612245	35.55469884200876	33.24543	33.252632	5014	291252
55.69403004646301	58	53.16494845360825	35.82479715192711	173.0	12.0	53.16494845360825	35.82479715192711	34.50664	34.497887	5157	296409
56.61753702163696	59	53.670212765957444	33.61496256825774	187.0	10.0	53.670212765957444	33.61496256825774	34.893425	34.9153	5045	301454
57.523009061813354	60	55.0	37.204808858503796	200.0	11.0	55.0	37.204808858503796	35.77787	35.784508	5005	306459
58.45395112037659	61	53.62765957446808	32.61248424399714	182.0	11.0	53.62765957446808	32.61248424399714	35.18947	35.18456	5041	311500
59.510080099105835	62	47.39622641509434	34.023210514067976	177.0	9.0	47.39622641509434	34.023210514067976	30.984688	30.987846	5024	316524
60.41413712501526	63	49.31372549019608	30.015675771221208	155.0	13.0	49.31372549019608	30.015675771221208	32.305088	32.300743	5030	321554
61.330419063568115	64	45.486486486486484	30.008366660603254	154.0	9.0	45.486486486486484	30.008366660603254	29.81992	29.82361	5049	326603
62.23271703720093	65	51.6530612244898	28.327206955402627	134.0	12.0	51.6530612244898	28.327206955402627	33.68284	33.679016	5062	331665
63.12986397743225	66	50.2	26.509620895063737	121.0	10.0	50.2	26.509620895063737	32.6366	32.62778	5020	336685
64.03001403808594	67	47.25471698113208	34.69844793461004	200.0	12.0	47.25471698113208	34.69844793461004	30.996157	30.996443	5009	341694
64.94287014007568	68	47.24528301886792	27.994545061882807	134.0	10.0	47.24528301886792	27.994545061882807	30.932625	30.914715	5008	346702
65.8470950126648	69	49.05882352941177	31.25725751942299	174.0	10.0	49.05882352941177	31.25725751942299	31.918173	31.920734	5004	351706
